item_id,order_id,product_id,product_name,category,qty,unit_price,discount,net_price
ITM-101373,ORD-100543,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,0,132.0
ITM-101374,ORD-100543,PRD-113,Nescafé Classic 100g,Beverages,3,299.0,15,762.45
ITM-101375,ORD-100543,PRD-123,Kurkure Masala Munch,Snacks,2,20.0,20,32.0
ITM-101376,ORD-100544,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,0,400.0
ITM-101378,ORD-100544,PRD-121,Lays Potato Chips,Snacks,3,20.0,15,51.0
ITM-101379,ORD-100544,PRD-101,Amul Butter 500g,Dairy,1,55.0,0,55.0
ITM-101380,ORD-100545,PRD-104,Greek Yogurt 150g,Dairy,5,50.0,15,212.5
ITM-101381,ORD-100546,PRD-101,Amul Butter 500g,Dairy,5,55.0,20,220.0
ITM-101382,ORD-100546,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101384,ORD-100548,PRD-116,Organic Bananas 1kg,Produce,3,60.0,15,153.0
ITM-101385,ORD-100548,PRD-119,Potatoes 5kg,Produce,1,150.0,5,142.5
ITM-101386,ORD-100548,PRD-111,Coca Cola 2L,Beverages,5,99.0,0,495.0
ITM-101387,ORD-100548,PRD-106,Whole Wheat Bread,Bakery,1,45.0,15,38.25
ITM-101388,ORD-100549,PRD-118,Onions 5kg,Produce,5,180.0,20,720.0
ITM-101389,ORD-100549,PRD-116,Organic Bananas 1kg,Produce,5,60.0,0,300.0
ITM-101391,ORD-100549,PRD-123,Kurkure Masala Munch,Snacks,2,20.0,0,40.0
ITM-101392,ORD-100550,PRD-106,Whole Wheat Bread,Bakery,2,45.0,20,72.0
ITM-101393,ORD-100551,PRD-118,Onions 5kg,Produce,3,180.0,15,459.0
ITM-101394,ORD-100552,PRD-102,Mother Dairy Milk 1L,Dairy,5,66.0,5,313.5
ITM-101395,ORD-100553,PRD-121,Lays Potato Chips,Snacks,1,20.0,5,19.0
ITM-101396,ORD-100553,PRD-118,Onions 5kg,Produce,1,180.0,10,162.0
ITM-101397,ORD-100554,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,20,120.0
ITM-101398,ORD-100555,PRD-118,Onions 5kg,Produce,4,180.0,5,684.0
ITM-101399,ORD-100555,PRD-122,Oreo Biscuits,Snacks,2,30.0,0,60.0
ITM-101400,ORD-100555,PRD-110,Garlic Bread,Bakery,5,80.0,0,400.0
ITM-101401,ORD-100556,PRD-122,Oreo Biscuits,Snacks,4,30.0,20,96.0
ITM-101402,ORD-100556,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,20,384.0
ITM-101403,ORD-100556,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,10,90.0
ITM-101404,ORD-100557,PRD-120,Tomatoes 1kg,Produce,5,40.0,20,160.0
ITM-101405,ORD-100557,PRD-107,White Bread,Bakery,1,35.0,0,35.0
ITM-101406,ORD-100557,PRD-108,Croissant,Bakery,2,60.0,0,120.0
ITM-101407,ORD-100558,PRD-110,Garlic Bread,Bakery,2,80.0,5,152.0
ITM-101408,ORD-100558,PRD-120,Tomatoes 1kg,Produce,2,40.0,20,64.0
ITM-101409,ORD-100559,PRD-109,Chocolate Muffin,Bakery,5,40.0,5,190.0
ITM-101410,ORD-100559,PRD-114,Red Label Tea 250g,Beverages,5,140.0,0,700.0
ITM-101411,ORD-100559,PRD-109,Chocolate Muffin,Bakery,4,40.0,10,144.0
ITM-101412,ORD-100560,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,15,254.15
ITM-101413,ORD-100560,PRD-109,Chocolate Muffin,Bakery,2,40.0,15,68.0
ITM-101414,ORD-100561,PRD-103,Paneer 200g,Dairy,2,85.0,10,153.0
ITM-101415,ORD-100561,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,10,90.0
ITM-101416,ORD-100562,PRD-114,Red Label Tea 250g,Beverages,3,140.0,5,399.0
ITM-101418,ORD-100563,PRD-120,Tomatoes 1kg,Produce,1,40.0,5,38.0
ITM-101419,ORD-100564,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,20,40.0
ITM-101420,ORD-100564,PRD-122,Oreo Biscuits,Snacks,4,30.0,20,96.0
ITM-101421,ORD-100564,PRD-103,Paneer 200g,Dairy,1,85.0,10,76.5
ITM-101422,ORD-100565,PRD-111,Coca Cola 2L,Beverages,2,99.0,10,178.2
ITM-101424,ORD-100565,PRD-101,Amul Butter 500g,Dairy,4,55.0,0,220.0
ITM-101425,ORD-100566,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,0,299.0
ITM-101426,ORD-100566,PRD-106,Whole Wheat Bread,Bakery,3,45.0,20,108.0
ITM-101427,ORD-100567,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,20,120.0
ITM-101428,ORD-100567,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,20,48.0
ITM-101429,ORD-100567,PRD-118,Onions 5kg,Produce,5,180.0,10,810.0
ITM-101430,ORD-100567,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,0,100.0
ITM-101431,ORD-100568,PRD-125,Cadbury Dairy Milk 100g,Snacks,2,100.0,15,170.0
ITM-101432,ORD-100568,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,20,396.0
ITM-101433,ORD-100568,PRD-120,Tomatoes 1kg,Produce,4,40.0,15,136.0
ITM-101434,ORD-100569,PRD-109,Chocolate Muffin,Bakery,5,40.0,0,200.0
ITM-101435,ORD-100569,PRD-123,Kurkure Masala Munch,Snacks,2,20.0,5,38.0
ITM-101436,ORD-100570,PRD-113,Nescafé Classic 100g,Beverages,3,299.0,20,717.6
ITM-101437,ORD-100570,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,10,118.8
ITM-101438,ORD-100571,PRD-123,Kurkure Masala Munch,Snacks,2,20.0,15,34.0
ITM-101439,ORD-100571,PRD-115,Pepsi 750ml,Beverages,4,45.0,10,162.0
ITM-101440,ORD-100571,PRD-117,Washington Apples 1kg,Produce,3,220.0,10,594.0
ITM-101441,ORD-100571,PRD-114,Red Label Tea 250g,Beverages,2,140.0,20,224.0
ITM-101442,ORD-100572,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101443,ORD-100572,PRD-114,Red Label Tea 250g,Beverages,1,140.0,10,126.0
ITM-101444,ORD-100572,PRD-121,Lays Potato Chips,Snacks,1,20.0,0,20.0
ITM-101448,ORD-100574,PRD-122,Oreo Biscuits,Snacks,2,30.0,20,48.0
ITM-101449,ORD-100574,PRD-116,Organic Bananas 1kg,Produce,5,60.0,15,255.0
ITM-101450,ORD-100574,PRD-122,Oreo Biscuits,Snacks,1,30.0,20,24.0
ITM-101451,ORD-100575,PRD-101,Amul Butter 500g,Dairy,2,55.0,20,88.0
ITM-101453,ORD-100575,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,20,48.0
ITM-101454,ORD-100575,PRD-108,Croissant,Bakery,5,60.0,20,240.0
ITM-101455,ORD-100576,PRD-120,Tomatoes 1kg,Produce,2,40.0,15,68.0
ITM-101456,ORD-100577,PRD-106,Whole Wheat Bread,Bakery,3,45.0,0,135.0
ITM-101458,ORD-100578,PRD-102,Mother Dairy Milk 1L,Dairy,4,66.0,15,224.4
ITM-101459,ORD-100578,PRD-113,Nescafé Classic 100g,Beverages,3,299.0,5,852.15
ITM-101460,ORD-100578,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,10,90.0
ITM-101461,ORD-100579,PRD-110,Garlic Bread,Bakery,4,80.0,10,288.0
ITM-101462,ORD-100580,PRD-109,Chocolate Muffin,Bakery,1,40.0,5,38.0
ITM-101463,ORD-100580,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,20,176.0
ITM-101464,ORD-100580,PRD-107,White Bread,Bakery,5,35.0,10,157.5
ITM-101465,ORD-100581,PRD-115,Pepsi 750ml,Beverages,4,45.0,20,144.0
ITM-101466,ORD-100582,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,0,495.0
ITM-101467,ORD-100583,PRD-111,Coca Cola 2L,Beverages,3,99.0,10,267.3
ITM-101468,ORD-100583,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,0,150.0
ITM-101469,ORD-100583,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,5,209.0
ITM-101470,ORD-100583,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,0,99.0
ITM-101471,ORD-100584,PRD-116,Organic Bananas 1kg,Produce,1,60.0,5,57.0
ITM-101472,ORD-100584,PRD-117,Washington Apples 1kg,Produce,2,220.0,20,352.0
ITM-101473,ORD-100584,PRD-114,Red Label Tea 250g,Beverages,4,140.0,0,560.0
ITM-101474,ORD-100584,PRD-101,Amul Butter 500g,Dairy,3,55.0,5,156.75
ITM-101475,ORD-100585,PRD-116,Organic Bananas 1kg,Produce,3,60.0,15,153.0
ITM-101476,ORD-100585,PRD-110,Garlic Bread,Bakery,4,80.0,10,288.0
ITM-101477,ORD-100586,PRD-118,Onions 5kg,Produce,1,180.0,10,162.0
ITM-101478,ORD-100586,PRD-115,Pepsi 750ml,Beverages,2,45.0,15,76.5
ITM-101479,ORD-100587,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,15,84.15
ITM-101480,ORD-100587,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,5,94.05
ITM-101481,ORD-100588,PRD-110,Garlic Bread,Bakery,2,80.0,0,160.0
ITM-101482,ORD-100588,PRD-113,Nescafé Classic 100g,Beverages,3,299.0,15,762.45
ITM-101483,ORD-100589,PRD-106,Whole Wheat Bread,Bakery,4,45.0,5,171.0
ITM-101484,ORD-100590,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,15,170.0
ITM-101485,ORD-100590,PRD-118,Onions 5kg,Produce,2,180.0,15,306.0
ITM-101486,ORD-100590,PRD-111,Coca Cola 2L,Beverages,5,99.0,15,420.75
ITM-101487,ORD-100591,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,0,120.0
ITM-101489,ORD-100591,PRD-105,Amul Cheese Slices 200g,Dairy,5,120.0,10,540.0
ITM-101490,ORD-100591,PRD-101,Amul Butter 500g,Dairy,1,55.0,5,52.25
ITM-101491,ORD-100592,PRD-114,Red Label Tea 250g,Beverages,1,140.0,20,112.0
ITM-101492,ORD-100592,PRD-114,Red Label Tea 250g,Beverages,3,140.0,15,357.0
ITM-101493,ORD-100592,PRD-110,Garlic Bread,Bakery,1,80.0,15,68.0
ITM-101494,ORD-100593,PRD-108,Croissant,Bakery,2,60.0,20,96.0
ITM-101495,ORD-100593,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,20,88.0
ITM-101496,ORD-100593,PRD-108,Croissant,Bakery,1,60.0,10,54.0
ITM-101497,ORD-100593,PRD-109,Chocolate Muffin,Bakery,4,40.0,5,152.0
ITM-101498,ORD-100594,PRD-116,Organic Bananas 1kg,Produce,5,60.0,0,300.0
ITM-101499,ORD-100594,PRD-120,Tomatoes 1kg,Produce,2,40.0,5,76.0
ITM-101500,ORD-100595,PRD-108,Croissant,Bakery,2,60.0,0,120.0
ITM-101501,ORD-100595,PRD-113,Nescafé Classic 100g,Beverages,3,299.0,0,897.0
ITM-101502,ORD-100596,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101503,ORD-100596,PRD-120,Tomatoes 1kg,Produce,1,40.0,5,38.0
ITM-101504,ORD-100597,PRD-113,Nescafé Classic 100g,Beverages,5,299.0,15,1270.75
ITM-101505,ORD-100598,PRD-123,Kurkure Masala Munch,Snacks,2,20.0,5,38.0
ITM-101506,ORD-100598,PRD-111,Coca Cola 2L,Beverages,4,99.0,15,336.6
ITM-101507,ORD-100598,PRD-102,Mother Dairy Milk 1L,Dairy,4,66.0,20,211.2
ITM-101508,ORD-100599,PRD-110,Garlic Bread,Bakery,3,80.0,0,240.0
ITM-101509,ORD-100600,PRD-109,Chocolate Muffin,Bakery,4,40.0,10,144.0
ITM-101510,ORD-100600,PRD-108,Croissant,Bakery,1,60.0,10,54.0
ITM-101511,ORD-100600,PRD-106,Whole Wheat Bread,Bakery,1,45.0,0,45.0
ITM-101512,ORD-100601,PRD-122,Oreo Biscuits,Snacks,2,30.0,10,54.0
ITM-101516,ORD-100603,PRD-110,Garlic Bread,Bakery,1,80.0,0,80.0
ITM-101517,ORD-100603,PRD-122,Oreo Biscuits,Snacks,5,30.0,0,150.0
ITM-101518,ORD-100603,PRD-125,Cadbury Dairy Milk 100g,Snacks,3,100.0,5,285.0
ITM-101519,ORD-100604,PRD-124,Haldiram Bhujia 150g,Snacks,5,55.0,10,247.5
ITM-101520,ORD-100604,PRD-117,Washington Apples 1kg,Produce,3,220.0,20,528.0
ITM-101521,ORD-100604,PRD-108,Croissant,Bakery,2,60.0,10,108.0
ITM-101522,ORD-100605,PRD-103,Paneer 200g,Dairy,2,85.0,0,170.0
ITM-101523,ORD-100605,PRD-121,Lays Potato Chips,Snacks,1,20.0,20,16.0
ITM-101524,ORD-100605,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,20,105.6
ITM-101525,ORD-100605,PRD-107,White Bread,Bakery,1,35.0,15,29.75
ITM-101526,ORD-100606,PRD-118,Onions 5kg,Produce,3,180.0,20,432.0
ITM-101527,ORD-100607,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,15,93.5
ITM-101528,ORD-100607,PRD-118,Onions 5kg,Produce,1,180.0,5,171.0
ITM-101529,ORD-100607,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,5,456.0
ITM-101530,ORD-100608,PRD-125,Cadbury Dairy Milk 100g,Snacks,3,100.0,20,240.0
ITM-101531,ORD-100608,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,15,84.15
ITM-101532,ORD-100608,PRD-114,Red Label Tea 250g,Beverages,4,140.0,0,560.0
ITM-101533,ORD-100609,PRD-117,Washington Apples 1kg,Produce,1,220.0,20,176.0
ITM-101534,ORD-100609,PRD-106,Whole Wheat Bread,Bakery,3,45.0,20,108.0
ITM-101535,ORD-100609,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,5,57.0
ITM-101536,ORD-100609,PRD-102,Mother Dairy Milk 1L,Dairy,1,66.0,20,52.8
ITM-101537,ORD-100610,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,15,187.0
ITM-101538,ORD-100610,PRD-122,Oreo Biscuits,Snacks,5,30.0,20,120.0
ITM-101539,ORD-100611,PRD-106,Whole Wheat Bread,Bakery,5,45.0,15,191.25
ITM-101540,ORD-100612,PRD-118,Onions 5kg,Produce,4,180.0,15,612.0
ITM-101541,ORD-100612,PRD-120,Tomatoes 1kg,Produce,2,40.0,10,72.0
ITM-101542,ORD-100612,PRD-106,Whole Wheat Bread,Bakery,2,45.0,0,90.0
ITM-101543,ORD-100612,PRD-119,Potatoes 5kg,Produce,5,150.0,5,712.5
ITM-101545,ORD-100614,PRD-110,Garlic Bread,Bakery,3,80.0,5,228.0
ITM-101546,ORD-100614,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,10,90.0
ITM-101547,ORD-100614,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,5,95.0
ITM-101548,ORD-100615,PRD-118,Onions 5kg,Produce,3,180.0,5,513.0
ITM-101549,ORD-100616,PRD-121,Lays Potato Chips,Snacks,3,20.0,5,57.0
ITM-101550,ORD-100617,PRD-109,Chocolate Muffin,Bakery,2,40.0,0,80.0
ITM-101552,ORD-100618,PRD-101,Amul Butter 500g,Dairy,5,55.0,10,247.5
ITM-101553,ORD-100619,PRD-111,Coca Cola 2L,Beverages,5,99.0,0,495.0
ITM-101554,ORD-100619,PRD-109,Chocolate Muffin,Bakery,4,40.0,5,152.0
ITM-101555,ORD-100619,PRD-120,Tomatoes 1kg,Produce,3,40.0,10,108.0
ITM-101556,ORD-100620,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101557,ORD-100621,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,10,99.0
ITM-101558,ORD-100621,PRD-109,Chocolate Muffin,Bakery,5,40.0,0,200.0
ITM-101559,ORD-100622,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,15,140.25
ITM-101561,ORD-100623,PRD-111,Coca Cola 2L,Beverages,2,99.0,10,178.2
ITM-101562,ORD-100624,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,15,204.0
ITM-101563,ORD-100624,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,15,140.25
ITM-101564,ORD-100624,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101565,ORD-100624,PRD-116,Organic Bananas 1kg,Produce,4,60.0,5,228.0
ITM-101567,ORD-100625,PRD-119,Potatoes 5kg,Produce,2,150.0,15,255.0
ITM-101568,ORD-100626,PRD-101,Amul Butter 500g,Dairy,2,55.0,10,99.0
ITM-101569,ORD-100626,PRD-106,Whole Wheat Bread,Bakery,5,45.0,15,191.25
ITM-101570,ORD-100626,PRD-107,White Bread,Bakery,2,35.0,0,70.0
ITM-101571,ORD-100627,PRD-114,Red Label Tea 250g,Beverages,4,140.0,5,532.0
ITM-101572,ORD-100628,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,20,80.0
ITM-101573,ORD-100628,PRD-124,Haldiram Bhujia 150g,Snacks,5,55.0,0,275.0
ITM-101574,ORD-100628,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,15,170.0
ITM-101575,ORD-100628,PRD-101,Amul Butter 500g,Dairy,1,55.0,0,55.0
ITM-101576,ORD-100629,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,5,114.0
ITM-101577,ORD-100630,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,20,96.0
ITM-101579,ORD-100630,PRD-118,Onions 5kg,Produce,1,180.0,10,162.0
ITM-101580,ORD-100631,PRD-105,Amul Cheese Slices 200g,Dairy,5,120.0,15,510.0
ITM-101581,ORD-100631,PRD-115,Pepsi 750ml,Beverages,3,45.0,5,128.25
ITM-101582,ORD-100632,PRD-116,Organic Bananas 1kg,Produce,2,60.0,5,114.0
ITM-101583,ORD-100632,PRD-102,Mother Dairy Milk 1L,Dairy,3,66.0,20,158.4
ITM-101584,ORD-100632,PRD-121,Lays Potato Chips,Snacks,1,20.0,20,16.0
ITM-101586,ORD-100634,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,20,160.0
ITM-101587,ORD-100634,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,0,240.0
ITM-101588,ORD-100634,PRD-101,Amul Butter 500g,Dairy,4,55.0,5,209.0
ITM-101589,ORD-100635,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,10,324.0
ITM-101590,ORD-100635,PRD-108,Croissant,Bakery,1,60.0,15,51.0
ITM-101591,ORD-100635,PRD-116,Organic Bananas 1kg,Produce,1,60.0,5,57.0
ITM-101592,ORD-100635,PRD-108,Croissant,Bakery,3,60.0,0,180.0
ITM-101593,ORD-100636,PRD-103,Paneer 200g,Dairy,3,85.0,20,204.0
ITM-101594,ORD-100636,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,10,45.0
ITM-101595,ORD-100636,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,20,105.6
ITM-101596,ORD-100637,PRD-114,Red Label Tea 250g,Beverages,3,140.0,20,336.0
ITM-101597,ORD-100637,PRD-120,Tomatoes 1kg,Produce,4,40.0,5,152.0
ITM-101598,ORD-100638,PRD-122,Oreo Biscuits,Snacks,5,30.0,10,135.0
ITM-101600,ORD-100639,PRD-109,Chocolate Muffin,Bakery,3,40.0,15,102.0
ITM-101602,ORD-100640,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,5,342.0
ITM-101603,ORD-100640,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,15,408.0
ITM-101605,ORD-100641,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101606,ORD-100641,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,0,360.0
ITM-101607,ORD-100641,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,5,456.0
ITM-101608,ORD-100642,PRD-111,Coca Cola 2L,Beverages,4,99.0,15,336.6
ITM-101609,ORD-100642,PRD-116,Organic Bananas 1kg,Produce,5,60.0,15,255.0
ITM-101611,ORD-100643,PRD-113,Nescafé Classic 100g,Beverages,5,299.0,15,1270.75
ITM-101612,ORD-100643,PRD-116,Organic Bananas 1kg,Produce,5,60.0,20,240.0
ITM-101617,ORD-100645,PRD-112,Tropicana Orange 1L,Beverages,2,99.0,0,198.0
ITM-101618,ORD-100645,PRD-101,Amul Butter 500g,Dairy,5,55.0,10,247.5
ITM-101619,ORD-100646,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,0,120.0
ITM-101620,ORD-100646,PRD-112,Tropicana Orange 1L,Beverages,2,99.0,10,178.2
ITM-101621,ORD-100646,PRD-110,Garlic Bread,Bakery,2,80.0,15,136.0
ITM-101623,ORD-100647,PRD-107,White Bread,Bakery,1,35.0,5,33.25
ITM-101624,ORD-100647,PRD-124,Haldiram Bhujia 150g,Snacks,1,55.0,5,52.25
ITM-101625,ORD-100648,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,0,1196.0
ITM-101626,ORD-100648,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,0,99.0
ITM-101627,ORD-100649,PRD-116,Organic Bananas 1kg,Produce,2,60.0,20,96.0
ITM-101628,ORD-100650,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,10,216.0
ITM-101629,ORD-100651,PRD-108,Croissant,Bakery,1,60.0,0,60.0
ITM-101630,ORD-100652,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,5,456.0
ITM-101631,ORD-100652,PRD-124,Haldiram Bhujia 150g,Snacks,5,55.0,5,261.25
ITM-101632,ORD-100652,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,10,72.0
ITM-101633,ORD-100652,PRD-114,Red Label Tea 250g,Beverages,4,140.0,10,504.0
ITM-101634,ORD-100653,PRD-110,Garlic Bread,Bakery,2,80.0,0,160.0
ITM-101635,ORD-100654,PRD-121,Lays Potato Chips,Snacks,5,20.0,0,100.0
ITM-101636,ORD-100655,PRD-117,Washington Apples 1kg,Produce,1,220.0,5,209.0
ITM-101637,ORD-100655,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,15,1016.6
ITM-101638,ORD-100656,PRD-119,Potatoes 5kg,Produce,3,150.0,20,360.0
ITM-101639,ORD-100656,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,5,76.0
ITM-101640,ORD-100656,PRD-106,Whole Wheat Bread,Bakery,1,45.0,10,40.5
ITM-101641,ORD-100657,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,5,456.0
ITM-101642,ORD-100657,PRD-120,Tomatoes 1kg,Produce,2,40.0,0,80.0
ITM-101643,ORD-100657,PRD-113,Nescafé Classic 100g,Beverages,5,299.0,5,1420.25
ITM-101644,ORD-100657,PRD-120,Tomatoes 1kg,Produce,4,40.0,0,160.0
ITM-101645,ORD-100658,PRD-111,Coca Cola 2L,Beverages,4,99.0,15,336.6
ITM-101646,ORD-100658,PRD-106,Whole Wheat Bread,Bakery,3,45.0,0,135.0
ITM-101647,ORD-100658,PRD-121,Lays Potato Chips,Snacks,2,20.0,15,34.0
ITM-101648,ORD-100658,PRD-109,Chocolate Muffin,Bakery,1,40.0,0,40.0
ITM-101649,ORD-100659,PRD-112,Tropicana Orange 1L,Beverages,3,99.0,20,237.6
ITM-101650,ORD-100660,PRD-108,Croissant,Bakery,2,60.0,10,108.0
ITM-101651,ORD-100661,PRD-103,Paneer 200g,Dairy,5,85.0,5,403.75
ITM-101652,ORD-100662,PRD-125,Cadbury Dairy Milk 100g,Snacks,2,100.0,10,180.0
ITM-101653,ORD-100663,PRD-121,Lays Potato Chips,Snacks,2,20.0,0,40.0
ITM-101654,ORD-100663,PRD-109,Chocolate Muffin,Bakery,5,40.0,0,200.0
ITM-101655,ORD-100664,PRD-119,Potatoes 5kg,Produce,1,150.0,15,127.5
ITM-101656,ORD-100665,PRD-111,Coca Cola 2L,Beverages,3,99.0,0,297.0
ITM-101657,ORD-100666,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,10,356.4
ITM-101658,ORD-100667,PRD-111,Coca Cola 2L,Beverages,3,99.0,15,252.45
ITM-101659,ORD-100667,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,0,360.0
ITM-101660,ORD-100668,PRD-124,Haldiram Bhujia 150g,Snacks,1,55.0,20,44.0
ITM-101661,ORD-100668,PRD-117,Washington Apples 1kg,Produce,1,220.0,5,209.0
ITM-101662,ORD-100668,PRD-119,Potatoes 5kg,Produce,4,150.0,15,510.0
ITM-101663,ORD-100668,PRD-119,Potatoes 5kg,Produce,3,150.0,0,450.0
ITM-101664,ORD-100669,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101665,ORD-100669,PRD-121,Lays Potato Chips,Snacks,2,20.0,0,40.0
ITM-101667,ORD-100670,PRD-117,Washington Apples 1kg,Produce,5,220.0,20,880.0
ITM-101668,ORD-100671,PRD-115,Pepsi 750ml,Beverages,3,45.0,5,128.25
ITM-101669,ORD-100671,PRD-110,Garlic Bread,Bakery,5,80.0,10,360.0
ITM-101670,ORD-100671,PRD-114,Red Label Tea 250g,Beverages,4,140.0,0,560.0
ITM-101671,ORD-100672,PRD-107,White Bread,Bakery,5,35.0,20,140.0
ITM-101672,ORD-100672,PRD-103,Paneer 200g,Dairy,5,85.0,5,403.75
ITM-101673,ORD-100673,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,0,100.0
ITM-101674,ORD-100673,PRD-125,Cadbury Dairy Milk 100g,Snacks,5,100.0,10,450.0
ITM-101676,ORD-100673,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,15,127.5
ITM-101677,ORD-100674,PRD-110,Garlic Bread,Bakery,1,80.0,5,76.0
ITM-101678,ORD-100674,PRD-109,Chocolate Muffin,Bakery,3,40.0,20,96.0
ITM-101679,ORD-100675,PRD-103,Paneer 200g,Dairy,2,85.0,0,170.0
ITM-101680,ORD-100675,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,15,51.0
ITM-101681,ORD-100675,PRD-116,Organic Bananas 1kg,Produce,4,60.0,10,216.0
ITM-101682,ORD-100676,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,20,160.0
ITM-101683,ORD-100676,PRD-102,Mother Dairy Milk 1L,Dairy,3,66.0,10,178.2
ITM-101684,ORD-100677,PRD-114,Red Label Tea 250g,Beverages,2,140.0,20,224.0
ITM-101685,ORD-100677,PRD-115,Pepsi 750ml,Beverages,5,45.0,10,202.5
ITM-101686,ORD-100677,PRD-120,Tomatoes 1kg,Produce,3,40.0,10,108.0
ITM-101687,ORD-100677,PRD-103,Paneer 200g,Dairy,5,85.0,15,361.25
ITM-101688,ORD-100678,PRD-109,Chocolate Muffin,Bakery,5,40.0,0,200.0
ITM-101689,ORD-100678,PRD-121,Lays Potato Chips,Snacks,2,20.0,0,40.0
ITM-101690,ORD-100678,PRD-123,Kurkure Masala Munch,Snacks,1,20.0,20,16.0
ITM-101691,ORD-100678,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,0,360.0
ITM-101692,ORD-100679,PRD-106,Whole Wheat Bread,Bakery,4,45.0,20,144.0
ITM-101693,ORD-100679,PRD-103,Paneer 200g,Dairy,4,85.0,5,323.0
ITM-101694,ORD-100679,PRD-115,Pepsi 750ml,Beverages,3,45.0,0,135.0
ITM-101695,ORD-100679,PRD-115,Pepsi 750ml,Beverages,5,45.0,15,191.25
